activity_date,period_role,period_start,period_end,period_days,period_label,source_type,site_location,equipment_type,operational_equipment_class,fleet_display_name,fleet_ident,fleet_specific,ahs_mode,tum_equipment_count,truck_count,source_truck_count_observed,operating_hours,operating_hours_per_truck,loading_unit_count,cycle_count,actual_tonnes,actual_tonnes_per_day,actual_tonnes_annualized_rate,actual_tonnes_per_truck_period,actual_tonnes_per_truck_day,quantity_reporting_avg,payload,payload_from_quantity_per_cycle,empty_distance_km,loaded_distance_km,empty_travel_minutes,loaded_travel_minutes,empty_speed_kph,loaded_speed_kph,queue_load_minutes,spot_load_minutes,truck_loading_minutes,queue_dump_minutes,spot_dump_minutes,dumping_minutes,cycle_time_minutes,cycle_seconds,rate_tph,modelled_tmm,modelled_tmm_per_day,modelled_tmm_annualized_rate,model_error_tonnes,model_error_pct,calendar_hours,not_required_hours,required_hours,scheduled_hours,scheduled_maintenance_hours,unscheduled_maintenance_hours,available_hours,operational_standby_hours,operating_delay_hours,working_hours,productive_hours,non_productive_hours,full_rate_productive_hours,availability_current,operating_of_available,working_of_available,productive_of_working,tum_required_balance_delta_hours,tum_scheduled_balance_delta_hours,tum_available_balance_delta_hours,tum_operating_balance_delta_hours,tum_working_balance_delta_hours,tum_productive_balance_delta_hours,cycle_balance_delta_minutes,source_quality_flag,source_quality_note
2025-04-01,actual_day,2025-04-01,2025-04-01,1,2025-04-01,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,19,19,19,332.126389,17.48033626315789474,19,809,191867.0000,191867.0000,70031455.0000,10098.263157894736842105,10098.263157894736842105,237.16563659,233.54524104,237.165636588380716934,3.3158093,3.1695835,7.119154228855721,7.899591836734694,27.945532798490515,24.074029890461922,3.7535742035742037,1.0135593220338983,2.9195710455764075,0.7764767932489451,0.6387969924812029,0.8383571428571429,24.95908156536222,1497.544893921733,561.4274878546253,186464.88422649805,186464.88422649805,6.805968274267179E7,-5402.1157735019515,-0.02815552321921931,357.545000,0.000000,357.545000,356.120000,1.425000,16.255833,339.864167,7.737778,39.612222,292.514167,239.583889,52.930278,239.583889,0.9505493481007052,0.9772327343195116,0.8606796342656502,0.819050549308628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=19
2026-03-29,actual_day,2026-03-29,2026-03-29,1,2026-03-29,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,44,44,813.986111,18.49968434090909091,18,1501,356383.0000,356383.0000,130079795.0000,8099.613636363636363636,8099.613636363636363636,237.43037975,242.39840107,237.430379746835443038,2.9772624,2.7818258,6.674284037558686,8.596936099189318,26.764780011571283,19.415003912351914,5.210461538461539,1.110718954248366,3.6325714285714286,1.9572134962187318,0.6369084763390536,0.7676796912686927,28.586773721855813,1715.2064233113488,508.76339546776353,414126.3376959599,414126.3376959599,1.5115611325902537E8,57743.3376959599,0.16202607221994286,944.937778,0.000000,944.937778,900.308333,44.629444,55.249722,845.058611,31.072500,174.834167,639.151944,487.903611,151.248333,487.903611,0.894300800523021,0.9632303610762041,0.7563403721832576,0.7633609118332583,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2026-03-30,actual_day,2026-03-30,2026-03-30,1,2026-03-30,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,831.961667,19.34794574418604651,18,1673,397919.0000,397919.0000,145240435.0000,9253.930232558139534884,9253.930232558139534884,237.84757920,242.57931859,237.847579199043634190,2.6800694,2.5720307,5.793194888178914,7.523986632169039,27.757423512218256,20.51064808384855,4.690702087286527,1.1031119090365051,3.580406714009038,2.0390562248995985,0.6444444444444444,0.7727748691099477,26.14767776913401,1568.8606661480405,556.6367783750626,463100.46205042663,463100.46205042663,1.6903166864840573E8,65181.462050426635,0.16380585508715753,1077.413056,0.000000,1077.413056,967.068611,110.344444,61.549722,905.518889,73.557222,172.606111,659.355556,485.642778,173.712778,485.642778,0.8404565771870739,0.9187678764907046,0.7281521828491215,0.7365415725792862,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-03-31,actual_day,2026-03-31,2026-03-31,1,2026-03-31,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,43,43,822.760278,19.13395995348837209,19,1926,458322.0000,458322.0000,167287530.0000,10658.651162790697674419,10658.651162790697674419,237.96573209,241.46370717,237.965732087227414330,2.4172126,2.3393097,4.881961628115475,6.496046892039258,29.707885282167872,21.606768598300285,4.253367158671587,1.0500235571260306,3.2952872938191047,2.7860177674777904,0.67108803165183,0.7522332051986088,24.18602553409968,1451.161532045981,599.0162546456314,492846.78019875847,492846.78019875847,1.7988907477254683E8,34524.78019875847,0.07532865583314453,953.293611,0.000000,953.293611,872.998889,80.294722,17.839722,855.159167,32.398889,153.299444,669.460833,508.291389,161.169444,508.291389,0.8970574822902003,0.9621136156264607,0.7828493915849973,0.7592548564163782,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-01,actual_day,2026-04-01,2026-04-01,1,2026-04-01,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,43,43,779.299722,18.12324934883720930,19,1892,449192.0000,449192.0000,163955080.0000,10446.325581395348837209,10446.325581395348837209,237.41649049,243.32045455,237.416490486257928118,2.0218524,1.9107508,4.694694132334582,6.333531638723634,25.840052744751294,18.101282908109678,4.132152894884767,1.111155139289145,3.150189086980011,2.58376993166287,0.6527810534591194,0.727799016930639,23.386072894264764,1403.1643736558858,624.270151684182,486493.55566038087,486493.55566038087,1.7757014781603903E8,37301.555660380865,0.08304145145145253,953.683611,0.000000,953.683611,894.495833,59.187778,74.851111,819.644722,40.345000,127.158611,652.141111,493.084444,159.056667,493.084444,0.8594514078597578,0.9507774540527553,0.7956387608316747,0.7561008438868888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-02,actual_day,2026-04-02,2026-04-02,1,2026-04-02,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,45,45,800.958889,17.79908642222222222,19,1948,463414.0000,463414.0000,169146110.0000,10298.088888888888888889,10298.088888888888888889,237.89219713,243.96391170,237.892197125256673511,2.6478156,2.5185805,5.877515550676912,7.301439985135638,27.029947369803743,20.69657907312002,3.783394495412844,0.9516594516594516,3.1668798665183533,2.539824120603015,0.6341926458832934,0.7327712197863968,24.987677335675908,1499.2606401405544,585.8021338022072,469203.42626404524,469203.42626404524,1.7125925058637652E8,5789.426264045236,0.012492989560188591,1146.437500,0.000000,1146.437500,851.323611,295.113889,31.349444,819.974167,19.015278,96.886111,704.072778,536.730000,167.342778,536.730000,0.7152366933798543,0.9768099062741475,0.858652389794123,0.7623217612446945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=45
2026-04-03,actual_day,2026-04-03,2026-04-03,1,2026-04-03,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,43,43,891.720833,20.73769379069767442,19,2012,480038.0000,480038.0000,175213870.0000,11163.674418604651162791,11163.674418604651162791,238.58747515,243.06524117,238.587475149105367793,3.0512212,2.9230860,6.22231058662562,8.16250650026001,29.422072307592934,21.486679366737807,4.094827586206896,0.9508327706504613,3.3177737415672026,2.655866355866356,0.6542187810204486,0.7185175484546883,26.77685387065168,1606.611232239101,544.6463031336349,485672.4551206954,485672.4551206954,1.772704461190538E8,5634.455120695406,0.01173751894786539,996.717778,0.000000,996.717778,932.420833,64.296944,33.625278,898.795556,7.074722,111.645000,780.075833,618.668889,161.406944,618.668889,0.9017553168956776,0.9921286635447932,0.8679124284845398,0.7930881363742058,0.000000,0.000001,-0.000001,0.000001,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-04,actual_day,2026-04-04,2026-04-04,1,2026-04-04,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,922.369722,21.45045865116279070,19,2086,496882.0000,496882.0000,181361930.0000,11555.395348837209302326,11555.395348837209302326,238.19846596,242.44031640,238.198465963566634708,2.8128020,2.7137324,6.1829933707292195,8.15671834625323,27.295536301067642,19.961942669602266,3.67152133580705,0.9899229922992299,3.27801894918174,2.518925831202046,0.6308645647432084,0.7367828046455192,26.165748194861248,1569.944891691675,555.9336150325258,512776.33394800586,512776.33394800586,1.8716336189102215E8,15894.333948005864,0.03198814597430751,1046.239722,0.000000,1046.239722,957.716111,88.523611,22.883611,934.832500,12.462778,126.816944,795.552778,620.680556,174.872222,620.680556,0.8935165432396389,0.9866684376315781,0.8510110397079453,0.7801877799852653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-05,actual_day,2026-04-05,2026-04-05,1,2026-04-05,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,876.906667,20.39317830232558140,17,2020,481972.0000,481972.0000,175919780.0000,11208.651162790697674419,11208.651162790697674419,238.60000000,244.28484398,238.600000000000000000,2.5195060,2.4631776,5.80888508371385,7.681136801541426,26.02398873818843,19.240726967698563,4.0048034188034185,1.0532032032032033,3.3178716020821284,2.5470053696819495,0.6616782188615836,0.7443440233236152,25.818927721211175,1549.1356632726704,567.6878140356959,497809.22890255786,497809.22890255786,1.8170036854943362E8,15837.228902557865,0.03285923020955131,1063.043611,0.000000,1063.043611,982.249444,80.794167,73.291944,908.957500,32.050833,136.413889,740.492778,535.375000,205.117778,535.375000,0.8550519381325685,0.964738908768195,0.8146616071464043,0.7229982736721118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-06,actual_day,2026-04-06,2026-04-06,1,2026-04-06,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,738.048611,16.77383206818181818,19,1947,464487.0000,464487.0000,169537755.0000,10556.522727272727272727,10556.522727272727272727,238.56548536,242.70112994,238.565485362095531587,2.5782327,2.5043771,5.153985302430752,6.733868501529051,30.014435999078685,22.31445802154884,3.45227193895248,1.0317448856799036,3.361763022323984,1.6841482343810632,0.6482135481206114,0.717994611239415,22.783990044657266,1367.0394026794359,639.1359796004973,471713.4219842714,471713.4219842714,1.7217539902425906E8,7226.421984271379,0.015557856267821014,962.188889,0.000000,962.188889,896.074722,66.114167,57.408889,838.665833,100.617222,87.052778,650.995833,498.291389,152.704444,498.291389,0.8716228622238645,0.8800270403024381,0.776227917555562,0.7654294595672869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2026-04-07,actual_day,2026-04-07,2026-04-07,1,2026-04-07,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,864.167222,20.09691213953488372,21,2099,500255.0000,500255.0000,182593075.0000,11633.837209302325581395,11633.837209302325581395,238.33015722,242.48108623,238.330157217722725107,2.5457174,2.4810705,5.233178134161062,7.149230096237971,29.187434496625716,20.82241416153811,3.809320360970107,1.0456085026862882,3.2747294938917975,1.8652759084791386,0.6327394419306185,0.7335886599753478,23.743670598332326,1424.6202358999396,612.7470945803072,529515.9545120354,529515.9545120354,1.932733233968929E8,29260.954512035358,0.05849207806425794,1041.908611,0.000000,1041.908611,915.980000,125.928611,3.593889,912.386111,48.218889,138.558333,725.608889,556.298333,169.310556,556.298333,0.8756872737025614,0.9471507859428422,0.7952870830149272,0.7666641655743529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-08,actual_day,2026-04-08,2026-04-08,1,2026-04-08,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,812.205278,18.88849483720930233,21,1932,460062.0000,460062.0000,167922630.0000,10699.116279069767441860,10699.116279069767441860,238.12732919,243.07213879,238.127329192546583851,2.6640374,2.4225586,5.872012411347518,6.937544996400288,27.221033063742993,20.951722269970162,3.6779655400927767,1.054942618675013,3.1416711590296496,2.6887657058388763,0.6557377049180328,0.7143737538517311,24.743013890153883,1484.580833409233,589.4321682939207,478739.9181113066,478739.9181113066,1.747400701106269E8,18677.918111306615,0.04059869780878798,1217.863611,0.000000,1217.863611,1122.098889,95.764722,285.451667,836.647222,24.441944,121.825556,690.379722,540.518056,149.861667,540.518056,0.6869794077014189,0.9707858416364258,0.8251742238365434,0.7829286379033761,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-09,actual_day,2026-04-09,2026-04-09,1,2026-04-09,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,41,40,40,842.557500,21.06393750000000000,22,2078,495158.0000,495158.0000,180732670.0000,12378.950000000000000000,12378.950000000000000000,238.28585178,241.78012512,238.285851780558229066,2.3788273,2.2048767,5.499878282037907,6.640526687875575,25.951417591575037,19.922004415936293,4.096793283787504,1.0252692211369898,2.9079717813051147,1.966329766151407,0.6467787913340934,0.7309637912673056,23.514511604895898,1410.8706962937538,616.9299941649468,519798.9935586322,519798.9935586322,1.8972663264890075E8,24640.99355863221,0.04976390073195265,959.095000,0.000000,959.095000,936.573056,22.521944,76.559722,860.013333,17.455833,149.118611,693.438889,518.889167,174.549722,518.889167,0.8966925417537713,0.9797028340645881,0.8063117884477243,0.748283915109078,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2026-04-10,actual_day,2026-04-10,2026-04-10,1,2026-04-10,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,40,40,722.233889,18.05584722500000000,16,1573,376987.0000,376987.0000,137600255.0000,9424.675000000000000000,9424.675000000000000000,239.66115702,243.29020979,239.661157024793388430,3.0301139,2.8799243,7.173347598668569,8.90037412503017,25.344768463993688,19.41440388601802,4.438358458961474,1.1804451802796172,3.0443921852387845,2.1170485542825968,0.6594197241738226,0.7316348973607039,28.24502072399574,1694.7012434397443,516.813661779284,373260.3408351829,373260.3408351829,1.3624002440484178E8,-3726.6591648170725,-0.00988537844757796,1080.804167,0.000000,1080.804167,880.265000,200.539167,114.338333,765.926667,43.692778,95.631111,626.602778,485.984167,140.618611,485.984167,0.7086636879175614,0.9429543588449141,0.8180976130584013,0.7755857201753725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2026-04-11,actual_day,2026-04-11,2026-04-11,1,2026-04-11,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,43,43,858.585278,19.96709948837209302,21,1795,428737.0000,428737.0000,156489005.0000,9970.627906976744186047,9970.627906976744186047,238.85069638,242.60462396,238.850696378830083565,3.1733002,2.9746712,7.276572327044025,8.990333533053725,26.165892874089764,19.852463909576002,4.3942436412315935,1.0979478646699945,2.948138191955396,2.805311111111111,0.644066372610796,0.7032124874118832,28.85982552908852,1731.5895317453112,504.3785667702105,433052.01196764276,433052.01196764276,1.580639843681896E8,4315.011967642757,0.01006447301642442,1256.819444,0.000000,1256.819444,948.785556,308.033889,64.518889,884.266667,25.681389,103.465000,755.120278,593.727222,161.393056,593.727222,0.7035749411543689,0.9709574160635304,0.8539508569561721,0.7862684127215936,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-12,actual_day,2026-04-12,2026-04-12,1,2026-04-12,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,732.926111,17.04479327906976744,21,1471,350341.0000,350341.0000,127874465.0000,8147.465116279069767442,8147.465116279069767442,238.16519375,236.50462271,238.165193745751189667,2.7095682,2.6164816,7.098192488262911,8.227514367816092,22.903590212412734,19.080962849982974,4.613214160532773,1.161952861952862,3.2855881651157244,2.1031082529474814,0.6453654188948306,0.7188695231178891,27.853805238640568,1671.228314318434,509.45561085902716,373393.31959403615,373393.31959403615,1.362885616518232E8,23052.319594036147,0.06579966259740123,984.858333,0.000000,984.858333,963.705833,21.152500,28.886667,934.819167,201.893056,109.952500,622.973611,479.543611,143.430000,479.543611,0.9491915080849191,0.7840298287042443,0.6664108239591199,0.7697655286807672,0.000000,0.000000,-0.000001,0.000000,0.000000,0.000000,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2026-04-13,actual_day,2026-04-13,2026-04-13,1,2026-04-13,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,693.696111,15.76582070454545455,19,1376,327800.0000,327800.0000,119647000.0000,7450.000000000000000000,7450.000000000000000000,238.22674419,244.93313953,238.226744186046511628,2.8738134,2.7975538,7.349239280774551,8.417258382642997,23.462129536463724,19.94155583320641,4.263235975892443,0.9766590389016018,3.0703063518830804,3.3478896103896103,0.6831476323119776,0.6934018851756641,28.801138157971927,1728.0682894783156,510.25720897534273,353963.44147590955,353963.44147590955,1.2919665613870698E8,26163.441475909553,0.07981525770564232,1064.924722,0.000000,1064.924722,961.703333,103.221389,42.963889,918.739444,225.043333,127.625833,566.070278,414.096667,151.973611,414.096667,0.862727125469745,0.7550520610667636,0.6161379934221467,0.731528721649697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2026-04-14,actual_day,2026-04-14,2026-04-14,1,2026-04-14,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,42,42,807.176667,19.21849207142857143,19,1715,407117.0000,407117.0000,148597705.0000,9693.261904761904761905,9693.261904761904761905,237.38600583,244.12862974,237.386005830903790087,2.9475756,2.7685093,7.286371701042359,8.297318007662835,24.271961856502582,20.019789267639453,3.841968532747896,0.9597965571205008,3.1565427927927927,1.4038295577130528,0.6462454873646208,0.6795081967213115,26.27158083316537,1576.294849989922,557.5499197181409,450041.28588420653,450041.28588420653,1.6426506934773538E8,42924.28588420653,0.10543476662533506,966.989444,0.000000,966.989444,929.460000,37.529444,71.184167,858.275833,51.099167,154.971944,652.204722,501.092222,151.112500,501.092222,0.8875751832290483,0.9404630018904179,0.7599010678061605,0.7683051121047967,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=42
2026-04-15,actual_day,2026-04-15,2026-04-15,1,2026-04-15,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,42,40,40,743.718056,18.59295140000000000,16,1524,362496.0000,362496.0000,132311040.0000,9062.400000000000000000,9062.400000000000000000,237.85826772,242.11738845,237.858267716535433071,3.2884800,3.1884819,8.142293777134588,9.712842130987292,24.23258180073138,19.696491657128767,3.173203026481715,1.0018555008210182,3.3906310916179336,1.7603318250377074,0.6644158209731981,0.6502474634991339,28.495820636552587,1709.7492381931552,509.79557642097353,379144.1750532059,379144.1750532059,1.3838762389442018E8,16648.175053205923,0.045926506922023755,1074.823889,0.000000,1074.823889,1053.893056,20.930833,235.078056,818.815000,75.096944,99.858333,643.859722,528.102500,115.757222,528.102500,0.761813175595175,0.9082858222621173,0.7863311275712124,0.8202135989766577,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2026-04-16,actual_day,2026-04-16,2026-04-16,1,2026-04-16,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,42,41,41,803.174722,19.58962736585365854,21,1563,370887.0000,370887.0000,135373755.0000,9046.024390243902439024,9046.024390243902439024,237.29174664,243.58214971,237.291746641074856046,3.7481148,3.5303434,7.995701407211961,9.495408847184986,28.125973763497047,22.30768652608323,3.489724184325597,1.0316356657809271,3.1756195579370394,1.7313385826771652,0.6581175059952038,0.7071154713576906,28.284661222470568,1697.079673348234,516.7086452847193,415007.322531551,415007.322531551,1.5147767272401613E8,44120.322531551006,0.11895893501673288,1013.440000,0.000000,1013.440000,883.412222,130.027778,71.378889,812.033333,8.858611,134.045000,669.129722,560.440556,108.689167,560.440556,0.8012643405957268,0.9890908282363887,0.8240175553822366,0.8375663745653039,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=41
2026-04-17,actual_day,2026-04-17,2026-04-17,1,2026-04-17,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,40,40,771.653056,19.29132640000000000,18,1577,373673.0000,373673.0000,136390645.0000,9341.825000000000000000,9341.825000000000000000,236.95180723,240.92853519,236.951807228915662651,3.3919790,3.2133309,6.897451881014873,9.068815060908085,29.506366048044804,21.259652193270597,3.501737186102511,1.039913844325609,3.091274054412741,1.1825958702064898,0.6323026469899274,0.7135528673835125,26.127643411343747,1567.6586046806249,553.2727113507609,426934.57851522055,426934.57851522055,1.558311211580555E8,53261.57851522055,0.1425352608168654,959.053333,0.000000,959.053333,895.072500,63.980833,113.138611,781.933889,10.280833,138.605833,633.047222,524.336667,108.710556,524.336667,0.8153184621872495,0.9868520427629218,0.8095917458210804,0.8282741764920117,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000001,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2026-04-18,actual_day,2026-04-18,2026-04-18,1,2026-04-18,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,40,40,777.537500,19.43843750000000000,17,1525,362377.0000,362377.0000,132267605.0000,9059.425000000000000000,9059.425000000000000000,237.62426230,242.91167213,237.624262295081967213,3.6902560,3.5666533,7.986698176907495,9.797220323536113,27.7230158315227,21.842848372604653,3.8498434237995824,1.1024048096192385,3.0644027303754267,1.665625,0.6410659509202453,0.8197945521698985,28.927054967327997,1735.6232980396799,503.84321336069524,391756.9925084416,391756.9925084416,1.429913022655812E8,29379.992508441617,0.0810757650414944,899.887222,0.000000,899.887222,854.501667,45.385556,58.105278,796.396389,18.858889,113.879167,663.658333,539.706944,123.951389,539.706944,0.884995774161824,0.9763197207420788,0.8333266481271365,0.8132301175722113,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2026-04-19,actual_day,2026-04-19,2026-04-19,1,2026-04-19,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,42,42,820.558889,19.53711640476190476,18,1818,430710.0000,430710.0000,157209150.0000,10255.000000000000000000,10255.000000000000000000,236.91419142,235.25022002,236.914191419141914191,3.5849708,3.3241832,7.3095489162273,9.240566410104599,29.427020800487277,21.584282082741105,3.4740554539914688,1.1924477044281445,2.6796000788022067,1.6401533494753833,0.6461289519541946,0.7924505692031156,26.974951434186416,1618.4970860511849,523.2637113596983,429368.6896473307,429368.6896473307,1.5671957172127572E8,-1341.310352669272,-0.003114184376191108,1062.584444,0.000000,1062.584444,927.040556,135.543889,89.533889,837.506667,16.947778,91.231111,729.327778,586.229167,143.098611,586.229167,0.7881789264330364,0.9797640085120384,0.8708322056474509,0.8037938284112462,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=42
2026-04-20,actual_day,2026-04-20,2026-04-20,1,2026-04-20,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,799.390278,18.16796086363636364,21,1652,390542.0000,390542.0000,142547830.0000,8875.954545454545454545,8875.954545454545454545,236.40556901,233.46531477,236.405569007263922518,3.6347433,3.4598894,7.500155472636816,9.628061331653013,29.07734363582844,21.561283923017854,3.930282809024468,1.1377306805074971,2.7699202350965573,1.1764206209724661,0.6452081879506862,0.7450999149659865,27.53287925280749,1651.9727551684493,508.7705778091345,406706.2536330647,406706.2536330647,1.484477825760686E8,16164.253633064684,0.04138928369564524,913.978333,0.000000,913.978333,913.005000,0.973333,59.082222,853.922778,54.532500,103.165000,696.225278,571.240000,124.985278,571.240000,0.9342921452672414,0.9361388389920764,0.8153258068482643,0.8204815570949856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2026-04-21,actual_day,2026-04-21,2026-04-21,1,2026-04-21,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,45,45,929.271667,20.65048148888888889,18,1899,449661.0000,449661.0000,164126265.0000,9992.466666666666666667,9992.466666666666666667,236.78830964,236.25434439,236.788309636650868878,3.5848053,3.4059261,7.731075268817205,9.540766011644832,27.82126813168472,21.41919901930065,3.8548858887817423,0.9990502942750134,2.8937228260869565,1.6891064257028112,0.6236473143759873,0.7370207301412585,28.069274759825806,1684.1564855895483,505.0098652241761,469291.35930831544,469291.35930831544,1.7129134614753515E8,19630.35930831544,0.04365590813594117,1197.330278,0.000000,1197.330278,1051.641389,145.688889,106.777778,944.863611,15.591944,140.791667,788.480000,653.227222,135.252778,653.227222,0.7891420008727751,0.9834982062372906,0.8344908098141148,0.8284639080537518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=45
2026-04-22,actual_day,2026-04-22,2026-04-22,1,2026-04-22,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,43,43,936.534167,21.77986434883720930,20,2070,489486.0000,489486.0000,178662390.0000,11383.395348837209302326,11383.395348837209302326,236.46666667,239.89285024,236.466666666666666667,3.1250015,3.0280434,6.523522633744856,8.271615103127079,28.742153668648314,21.964586327441058,3.6472737492973577,1.1013182674199624,3.0776197604790423,2.156290531776913,0.6192418150488225,0.7151385390428211,26.112020399936856,1566.7212239962114,551.2239495046813,516240.0623798168,516240.0623798168,1.8842762276863313E8,26754.06237981678,0.054657461867789435,977.420833,0.000000,977.420833,975.571389,1.849444,27.918056,947.653333,11.119167,145.878889,790.655278,649.680556,140.974722,649.680556,0.9695448480482222,0.9882666305540704,0.8343296540694675,0.8216988791645748,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
